measurement_id,analysis_tier,corpus,document_id,doi,site_id,latitude,longitude,property_id,property_russian,property,category_russian,category,value_num,value_text,unit_raw,unit_normalized,canonical_unit,normalization_status,qa_status,profile_label,horizon_label,depth_top_cm,depth_bottom_cm,method_raw,evidence_path,evidence_locator
measurement:table:fd74dd2b1300f52d5f5d,supported_document_single_reported_coordinate,springer,springer:10.1134_S1064229324603974,10.1134/S1064229324603974,site:springer:10.1134_S1064229324603974:text:raw:ru_abbr:decimal:0,56.0264,37.19932,ph_h2o,pH водной вытяжки,pH in water,кислотно-основные,acid_base,4.3,,pH,pH,pH,source_unit_already_canonical,flagged,OCR table profile,,3.0,5.0,,C:\ocr_work\results_springer_table_ocr_0deg\markdown\10.1134_S1064229324603974_p004_t03_part01.md,"{""table_candidate_id"": ""springer:10.1134_S1064229324603974:crop:10.1134_S1064229324603974_p004_t03_part01:ocr_markdown:tm:r5:c1"", ""row_index"": 5, ""column_index"": 1, ""header"": ""pHH2O pHH2O"", ""row_label"": ""3—5"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:068a5ed0678b53af838a,supported_document_single_reported_coordinate,springer,springer:10.1134_S1064229324603974,10.1134/S1064229324603974,site:springer:10.1134_S1064229324603974:text:raw:ru_abbr:decimal:0,56.0264,37.19932,ph_h2o,pH водной вытяжки,pH in water,кислотно-основные,acid_base,4.0,,pH,pH,pH,source_unit_already_canonical,flagged,OCR table profile,,,,,C:\ocr_work\results_springer_table_ocr_0deg\markdown\10.1134_S1064229324603974_p004_t02_part01.md,"{""table_candidate_id"": ""springer:10.1134_S1064229324603974:crop:10.1134_S1064229324603974_p004_t02_part01:ocr_markdown:tm:r6:c1"", ""row_index"": 6, ""column_index"": 1, ""header"": ""pHH2O pHH2O"", ""row_label"": ""BTg, 45–70"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:0ae560989e8a4bc4fc5b,supported_document_single_reported_coordinate,springer,springer:10.1134_S1064229324603974,10.1134/S1064229324603974,site:springer:10.1134_S1064229324603974:text:raw:ru_abbr:decimal:0,56.0264,37.19932,ph_kcl,pH солевой (KCl) вытяжки,pH in KCl,кислотно-основные,acid_base,3.9,,pH,pH,pH,source_unit_already_canonical,flagged,OCR table profile,,,,,C:\ocr_work\results_springer_table_ocr_0deg\markdown\10.1134_S1064229324603974_p004_t03_part01.md,"{""table_candidate_id"": ""springer:10.1134_S1064229324603974:crop:10.1134_S1064229324603974_p004_t03_part01:ocr_markdown:tm:r2:c2"", ""row_index"": 2, ""column_index"": 2, ""header"": ""pHKCl pHKCl"", ""row_label"": ""Host soil mass (<1)"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:0b2df351d05e11a9bb54,supported_document_single_reported_coordinate,springer,springer:10.1134_S1064229324603974,10.1134/S1064229324603974,site:springer:10.1134_S1064229324603974:text:raw:ru_abbr:decimal:0,56.0264,37.19932,soil_organic_carbon,органический углерод почвы,soil organic carbon,органическое вещество и углерод,organic,1.7999999999999998,,%,g/kg,g/kg,converted_or_canonicalized,flagged,OCR table profile,,,,,C:\ocr_work\results_springer_table_ocr_0deg\markdown\10.1134_S1064229324603974_p004_t02_part01.md,"{""table_candidate_id"": ""springer:10.1134_S1064229324603974:crop:10.1134_S1064229324603974_p004_t02_part01:ocr_markdown:tm:r4:c3"", ""row_index"": 4, ""column_index"": 3, ""header"": ""Corg, % Corg, %"", ""row_label"": ""ELnn,g, 21–35"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:13f9084eba25fe145575,supported_document_single_reported_coordinate,springer,springer:10.1134_S1064229324603974,10.1134/S1064229324603974,site:springer:10.1134_S1064229324603974:text:raw:ru_abbr:decimal:0,56.0264,37.19932,ph_kcl,pH солевой (KCl) вытяжки,pH in KCl,кислотно-основные,acid_base,4.2,,pH,pH,pH,source_unit_already_canonical,flagged,OCR table profile,,3.0,5.0,,C:\ocr_work\results_springer_table_ocr_0deg\markdown\10.1134_S1064229324603974_p004_t03_part01.md,"{""table_candidate_id"": ""springer:10.1134_S1064229324603974:crop:10.1134_S1064229324603974_p004_t03_part01:ocr_markdown:tm:r5:c2"", ""row_index"": 5, ""column_index"": 2, ""header"": ""pHKCl pHKCl"", ""row_label"": ""3—5"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:17922ab98affdedb963c,supported_document_single_reported_coordinate,springer,springer:10.1134_S1064229324603974,10.1134/S1064229324603974,site:springer:10.1134_S1064229324603974:text:raw:ru_abbr:decimal:0,56.0264,37.19932,soil_organic_carbon,органический углерод почвы,soil organic carbon,органическое вещество и углерод,organic,1.7999999999999998,,%,g/kg,g/kg,converted_or_canonicalized,flagged,OCR table profile,,5.0,7.0,,C:\ocr_work\results_springer_table_ocr_0deg\markdown\10.1134_S1064229324603974_p004_t03_part01.md,"{""table_candidate_id"": ""springer:10.1134_S1064229324603974:crop:10.1134_S1064229324603974_p004_t03_part01:ocr_markdown:tm:r6:c3"", ""row_index"": 6, ""column_index"": 3, ""header"": ""Corg, % Corg, %"", ""row_label"": ""5—7"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:1cf0325dbe801b24873a,supported_document_single_reported_coordinate,springer,springer:10.1134_S1064229324603974,10.1134/S1064229324603974,site:springer:10.1134_S1064229324603974:text:raw:ru_abbr:decimal:0,56.0264,37.19932,ph_kcl,pH солевой (KCl) вытяжки,pH in KCl,кислотно-основные,acid_base,3.4,,pH,pH,pH,source_unit_already_canonical,flagged,OCR table profile,,,,,C:\ocr_work\results_springer_table_ocr_0deg\markdown\10.1134_S1064229324603974_p004_t02_part01.md,"{""table_candidate_id"": ""springer:10.1134_S1064229324603974:crop:10.1134_S1064229324603974_p004_t02_part01:ocr_markdown:tm:r7:c2"", ""row_index"": 7, ""column_index"": 2, ""header"": ""pHKCl pHKCl"", ""row_label"": ""BCg, 70–90"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:1eec003a45ba9fc78300,supported_document_single_reported_coordinate,springer,springer:10.1134_S1064229324603974,10.1134/S1064229324603974,site:springer:10.1134_S1064229324603974:text:raw:ru_abbr:decimal:0,56.0264,37.19932,ph_h2o,pH водной вытяжки,pH in water,кислотно-основные,acid_base,4.2,,pH,pH,pH,source_unit_already_canonical,flagged,OCR table profile,,,,,C:\ocr_work\results_springer_table_ocr_0deg\markdown\10.1134_S1064229324603974_p004_t02_part01.md,"{""table_candidate_id"": ""springer:10.1134_S1064229324603974:crop:10.1134_S1064229324603974_p004_t02_part01:ocr_markdown:tm:r4:c1"", ""row_index"": 4, ""column_index"": 1, ""header"": ""pHH2O pHH2O"", ""row_label"": ""ELnn,g, 21–35"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:2069a98d75abd8fdaf9d,supported_document_single_reported_coordinate,springer,springer:10.1134_S1064229324603974,10.1134/S1064229324603974,site:springer:10.1134_S1064229324603974:text:raw:ru_abbr:decimal:0,56.0264,37.19932,ph_kcl,pH солевой (KCl) вытяжки,pH in KCl,кислотно-основные,acid_base,3.9,,pH,pH,pH,source_unit_already_canonical,flagged,OCR table profile,,,,,C:\ocr_work\results_springer_table_ocr_0deg\markdown\10.1134_S1064229324603974_p004_t03_part01.md,"{""table_candidate_id"": ""springer:10.1134_S1064229324603974:crop:10.1134_S1064229324603974_p004_t03_part01:ocr_markdown:tm:r8:c2"", ""row_index"": 8, ""column_index"": 2, ""header"": ""pHKCl pHKCl"", ""row_label"": "">10"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:2596c02c27b604dac0cc,supported_document_single_reported_coordinate,springer,springer:10.1134_S1064229324603974,10.1134/S1064229324603974,site:springer:10.1134_S1064229324603974:text:raw:ru_abbr:decimal:0,56.0264,37.19932,ph_kcl,pH солевой (KCl) вытяжки,pH in KCl,кислотно-основные,acid_base,3.9,,pH,pH,pH,source_unit_already_canonical,flagged,OCR table profile,,5.0,7.0,,C:\ocr_work\results_springer_table_ocr_0deg\markdown\10.1134_S1064229324603974_p004_t03_part01.md,"{""table_candidate_id"": ""springer:10.1134_S1064229324603974:crop:10.1134_S1064229324603974_p004_t03_part01:ocr_markdown:tm:r6:c2"", ""row_index"": 6, ""column_index"": 2, ""header"": ""pHKCl pHKCl"", ""row_label"": ""5—7"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:2c0427a0179881a42432,supported_document_single_reported_coordinate,springer,springer:10.1134_S1064229324603974,10.1134/S1064229324603974,site:springer:10.1134_S1064229324603974:text:raw:ru_abbr:decimal:0,56.0264,37.19932,clay,глина,clay,гранулометрический состав,particle_size,4.55,,%,%,%,source_unit_already_canonical,flagged,OCR table profile,,,,,C:\ocr_work\results_springer_table_ocr_0deg\markdown\10.1134_S1064229324603974_p004_t02_part01.md,"{""table_candidate_id"": ""springer:10.1134_S1064229324603974:crop:10.1134_S1064229324603974_p004_t02_part01:ocr_markdown:tm:r3:c9"", ""row_index"": 3, ""column_index"": 9, ""header"": ""Clay, % Clay, %"", ""row_label"": ""AELg, 9–21"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:300279c4d96be87baac5,supported_document_single_reported_coordinate,springer,springer:10.1134_S1064229324603974,10.1134/S1064229324603974,site:springer:10.1134_S1064229324603974:text:raw:ru_abbr:decimal:0,56.0264,37.19932,soil_organic_carbon,органический углерод почвы,soil organic carbon,органическое вещество и углерод,organic,1.5,,%,g/kg,g/kg,converted_or_canonicalized,flagged,OCR table profile,,7.0,10.0,,C:\ocr_work\results_springer_table_ocr_0deg\markdown\10.1134_S1064229324603974_p004_t03_part01.md,"{""table_candidate_id"": ""springer:10.1134_S1064229324603974:crop:10.1134_S1064229324603974_p004_t03_part01:ocr_markdown:tm:r7:c3"", ""row_index"": 7, ""column_index"": 3, ""header"": ""Corg, % Corg, %"", ""row_label"": ""7—10"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:3478b8fd52ff7a08a2dc,supported_document_single_reported_coordinate,springer,springer:10.1134_S1064229324603974,10.1134/S1064229324603974,site:springer:10.1134_S1064229324603974:text:raw:ru_abbr:decimal:0,56.0264,37.19932,soil_organic_carbon,органический углерод почвы,soil organic carbon,органическое вещество и углерод,organic,4.0,,%,g/kg,g/kg,converted_or_canonicalized,flagged,OCR table profile,,,,,C:\ocr_work\results_springer_table_ocr_0deg\markdown\10.1134_S1064229324603974_p004_t02_part01.md,"{""table_candidate_id"": ""springer:10.1134_S1064229324603974:crop:10.1134_S1064229324603974_p004_t02_part01:ocr_markdown:tm:r3:c3"", ""row_index"": 3, ""column_index"": 3, ""header"": ""Corg, % Corg, %"", ""row_label"": ""AELg, 9–21"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:34d9612cbb3c0144740a,supported_document_single_reported_coordinate,springer,springer:10.1134_S1064229324603974,10.1134/S1064229324603974,site:springer:10.1134_S1064229324603974:text:raw:ru_abbr:decimal:0,56.0264,37.19932,ph_h2o,pH водной вытяжки,pH in water,кислотно-основные,acid_base,4.3,,pH,pH,pH,source_unit_already_canonical,flagged,OCR table profile,,1.0,2.0,,C:\ocr_work\results_springer_table_ocr_0deg\markdown\10.1134_S1064229324603974_p004_t03_part01.md,"{""table_candidate_id"": ""springer:10.1134_S1064229324603974:crop:10.1134_S1064229324603974_p004_t03_part01:ocr_markdown:tm:r3:c1"", ""row_index"": 3, ""column_index"": 1, ""header"": ""pHH2O pHH2O"", ""row_label"": ""1—2"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:387ef08de5fb5b0b1700,supported_document_single_reported_coordinate,springer,springer:10.1134_S1064229324603974,10.1134/S1064229324603974,site:springer:10.1134_S1064229324603974:text:raw:ru_abbr:decimal:0,56.0264,37.19932,soil_organic_carbon,органический углерод почвы,soil organic carbon,органическое вещество и углерод,organic,0.8999999999999999,,%,g/kg,g/kg,converted_or_canonicalized,flagged,OCR table profile,,,,,C:\ocr_work\results_springer_table_ocr_0deg\markdown\10.1134_S1064229324603974_p004_t02_part01.md,"{""table_candidate_id"": ""springer:10.1134_S1064229324603974:crop:10.1134_S1064229324603974_p004_t02_part01:ocr_markdown:tm:r6:c3"", ""row_index"": 6, ""column_index"": 3, ""header"": ""Corg, % Corg, %"", ""row_label"": ""BTg, 45–70"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:4506497e092fd61c89f8,supported_document_single_reported_coordinate,springer,springer:10.1134_S1064229324603974,10.1134/S1064229324603974,site:springer:10.1134_S1064229324603974:text:raw:ru_abbr:decimal:0,56.0264,37.19932,soil_organic_carbon,органический углерод почвы,soil organic carbon,органическое вещество и углерод,organic,0.8,,%,g/kg,g/kg,converted_or_canonicalized,flagged,OCR table profile,,,,,C:\ocr_work\results_springer_table_ocr_0deg\markdown\10.1134_S1064229324603974_p004_t02_part01.md,"{""table_candidate_id"": ""springer:10.1134_S1064229324603974:crop:10.1134_S1064229324603974_p004_t02_part01:ocr_markdown:tm:r7:c3"", ""row_index"": 7, ""column_index"": 3, ""header"": ""Corg, % Corg, %"", ""row_label"": ""BCg, 70–90"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:46d6cc7d30216798cac0,supported_document_single_reported_coordinate,springer,springer:10.1134_S1064229324603974,10.1134/S1064229324603974,site:springer:10.1134_S1064229324603974:text:raw:ru_abbr:decimal:0,56.0264,37.19932,ph_kcl,pH солевой (KCl) вытяжки,pH in KCl,кислотно-основные,acid_base,3.9,,pH,pH,pH,source_unit_already_canonical,flagged,OCR table profile,,,,,C:\ocr_work\results_springer_table_ocr_0deg\markdown\10.1134_S1064229324603974_p004_t02_part01.md,"{""table_candidate_id"": ""springer:10.1134_S1064229324603974:crop:10.1134_S1064229324603974_p004_t02_part01:ocr_markdown:tm:r4:c2"", ""row_index"": 4, ""column_index"": 2, ""header"": ""pHKCl pHKCl"", ""row_label"": ""ELnn,g, 21–35"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:5acc0de6b24f904f98e6,supported_document_single_reported_coordinate,springer,springer:10.1134_S1064229324603974,10.1134/S1064229324603974,site:springer:10.1134_S1064229324603974:text:raw:ru_abbr:decimal:0,56.0264,37.19932,soil_organic_carbon,органический углерод почвы,soil organic carbon,органическое вещество и углерод,organic,1.0,,%,g/kg,g/kg,converted_or_canonicalized,flagged,OCR table profile,,,,,C:\ocr_work\results_springer_table_ocr_0deg\markdown\10.1134_S1064229324603974_p004_t02_part01.md,"{""table_candidate_id"": ""springer:10.1134_S1064229324603974:crop:10.1134_S1064229324603974_p004_t02_part01:ocr_markdown:tm:r5:c3"", ""row_index"": 5, ""column_index"": 3, ""header"": ""Corg, % Corg, %"", ""row_label"": ""BELg, 35–45"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:5dbb586831f0689458aa,supported_document_single_reported_coordinate,springer,springer:10.1134_S1064229324603974,10.1134/S1064229324603974,site:springer:10.1134_S1064229324603974:text:raw:ru_abbr:decimal:0,56.0264,37.19932,soil_organic_carbon,органический углерод почвы,soil organic carbon,органическое вещество и углерод,organic,2.0,,%,g/kg,g/kg,converted_or_canonicalized,flagged,OCR table profile,,3.0,5.0,,C:\ocr_work\results_springer_table_ocr_0deg\markdown\10.1134_S1064229324603974_p004_t03_part01.md,"{""table_candidate_id"": ""springer:10.1134_S1064229324603974:crop:10.1134_S1064229324603974_p004_t03_part01:ocr_markdown:tm:r5:c3"", ""row_index"": 5, ""column_index"": 3, ""header"": ""Corg, % Corg, %"", ""row_label"": ""3—5"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:61b95361e608a3122c7e,supported_document_single_reported_coordinate,springer,springer:10.1134_S1064229324603974,10.1134/S1064229324603974,site:springer:10.1134_S1064229324603974:text:raw:ru_abbr:decimal:0,56.0264,37.19932,ph_h2o,pH водной вытяжки,pH in water,кислотно-основные,acid_base,4.1,,pH,pH,pH,source_unit_already_canonical,flagged,OCR table profile,,,,,C:\ocr_work\results_springer_table_ocr_0deg\markdown\10.1134_S1064229324603974_p004_t02_part01.md,"{""table_candidate_id"": ""springer:10.1134_S1064229324603974:crop:10.1134_S1064229324603974_p004_t02_part01:ocr_markdown:tm:r7:c1"", ""row_index"": 7, ""column_index"": 1, ""header"": ""pHH2O pHH2O"", ""row_label"": ""BCg, 70–90"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
