site_id,country_code,site_name,region,latitude,longitude,spatial_precision_m,spatial_confidence,geometry_source,coordinate_evidence,coordinate_artifact_types,document_ids,dois,titles,publication_years,corpora,staged_measurement_count
site:springer:10.1134_S1064229321080147:text:raw:dms:l:11,RU,"Reported field object 49.103583, 44.051611",,49.10358333333333,44.05161111111111,,reported,"Explicit author-reported explicit_coordinate coordinate; country validated; audited direct_source_table_sampling_point. Field-object location, not an automatic row-level measurement.","{""candidate_id"": ""springer:10.1134_S1064229321080147:text:raw:dms:l:11"", ""audit_category"": ""direct_source_table_sampling_point"", ""source_context"": ""                50°30′20.8″ N, 42°34′43.6″ E Haplic Kastanozem (Siltic)          Feather grass–fescue steppe          Kachalino, Volgograd oblast,                                                                          49°06′12.9″ N, 44°03′05.8″ E Haplic Calcisol (Loamic)            Ephemeral–wormwood semidesert        Akhtubinsk, Astrakhan oblast,                                                                          48°16′01.2″ N, 46°27′29.4″ E   ditions. Many Russian soils have huge stocks of acti""}",text,springer:10.1134_S1064229321080147,10.1134/S1064229321080147,,,springer,0
site:springer:10.1134_S1064229321080147:text:raw:dms:l:12,RU,"Reported field object 48.267000, 46.458167",,48.266999999999996,46.45816666666667,,reported,"Explicit author-reported explicit_coordinate coordinate; country validated; audited direct_source_table_sampling_point. Field-object location, not an automatic row-level measurement.","{""candidate_id"": ""springer:10.1134_S1064229321080147:text:raw:dms:l:12"", ""audit_category"": ""direct_source_table_sampling_point"", ""source_context"": ""               49°06′12.9″ N, 44°03′05.8″ E Haplic Calcisol (Loamic)            Ephemeral–wormwood semidesert        Akhtubinsk, Astrakhan oblast,                                                                          48°16′01.2″ N, 46°27′29.4″ E   ditions. Many Russian soils have huge stocks of active                    OBJECTS AND METHODS (potentially mineralizable) organic matter [6], which predetermines their high emission potential [3]. In               The studies were carried out in laboratory.""}",text,springer:10.1134_S1064229321080147,10.1134/S1064229321080147,,,springer,0
site:springer:10.1134_S1064229321080147:text:raw:dms:l:2,RU,"Reported field object 68.832167, 161.025000",,68.83216666666667,161.025,,reported,"Explicit author-reported explicit_coordinate coordinate; country validated; audited direct_source_table_sampling_point. Field-object location, not an automatic row-level measurement.","{""candidate_id"": ""springer:10.1134_S1064229321080147:text:raw:dms:l:2"", ""audit_category"": ""direct_source_table_sampling_point"", ""source_context"": ""otton grass associations      69°22′01.7″ N, 161°48′58.3″ E Spodic Turbic Cryosol (Arenic)      Tundra, dwarf shrub–lichen associa- The same area;                                     tion                                 68°49′55.8″ N, 161°01′30″ E Histic Cryosol (Glacic)             Northern taiga, larch woodland       Bilibino district, Chukotka Autonomous                                                                          okrug, Molotkovskii Kamen outcrop                                         ""}",text,springer:10.1134_S1064229321080147,10.1134/S1064229321080147,,,springer,0
site:springer:10.1134_S1064229321080147:text:raw:dms:l:3,RU,"Reported field object 68.209222, 161.967917",,68.20922222222222,161.96791666666667,,reported,"Explicit author-reported explicit_coordinate coordinate; country validated; audited direct_source_table_sampling_point. Field-object location, not an automatic row-level measurement.","{""candidate_id"": ""springer:10.1134_S1064229321080147:text:raw:dms:l:3"", ""audit_category"": ""direct_source_table_sampling_point"", ""source_context"": "" Bilibino district, Chukotka Autonomous                                                                          okrug, Molotkovskii Kamen outcrop                                                                          68°12′33.2″ N, 161°58′04.5″ E Albic Rustic Podzol (Arenic)        Southern taiga, blueberry–green moss Dmitrov district, Moscow oblast                                     spruce–pine forest with an admixture 56°30′20.0″ N, 37°39′20.9″ E                                     of aspen and bir""}",text,springer:10.1134_S1064229321080147,10.1134/S1064229321080147,,,springer,0
site:springer:10.1134_S1064229321080147:text:raw:dms:l:4,RU,"Reported field object 56.505556, 37.655806",,56.50555555555555,37.65580555555555,,reported,"Explicit author-reported explicit_coordinate coordinate; country validated; audited direct_source_table_sampling_point. Field-object location, not an automatic row-level measurement.","{""candidate_id"": ""springer:10.1134_S1064229321080147:text:raw:dms:l:4"", ""audit_category"": ""direct_source_table_sampling_point"", ""source_context"": ""            68°12′33.2″ N, 161°58′04.5″ E Albic Rustic Podzol (Arenic)        Southern taiga, blueberry–green moss Dmitrov district, Moscow oblast                                     spruce–pine forest with an admixture 56°30′20.0″ N, 37°39′20.9″ E                                     of aspen and birch Haplic Luvisol (Loamic, Aric)       Broadleaved forest, lime–maple–      Pushchino, Moscow oblast,                                     aspen forest                         54°50′06.5″ N, 37°34′21.8″ E Hap""}",text,springer:10.1134_S1064229321080147,10.1134/S1064229321080147,,,springer,0
site:springer:10.1134_S1064229321080147:text:raw:dms:l:5,RU,"Reported field object 54.835139, 37.572722",,54.83513888888889,37.572722222222225,,reported,"Explicit author-reported explicit_coordinate coordinate; country validated; audited direct_source_table_sampling_point. Field-object location, not an automatic row-level measurement.","{""candidate_id"": ""springer:10.1134_S1064229321080147:text:raw:dms:l:5"", ""audit_category"": ""direct_source_table_sampling_point"", ""source_context"": ""                             of aspen and birch Haplic Luvisol (Loamic, Aric)       Broadleaved forest, lime–maple–      Pushchino, Moscow oblast,                                     aspen forest                         54°50′06.5″ N, 37°34′21.8″ E Haplic Chernozem (Loamic, Pachic) Forest-steppe, Forb–grassy steppe      Voronezh Oblast, Kamennaya steppe                                                                          51°01′44.2″ N, 40°43′38.5″ E Rendzic Leptosol (Humic)            Forest-steppe,""}",text,springer:10.1134_S1064229321080147,10.1134/S1064229321080147,,,springer,0
site:springer:10.1134_S1064229321080147:text:raw:dms:l:6,RU,"Reported field object 51.028944, 40.727361",,51.02894444444444,40.727361111111115,,reported,"Explicit author-reported explicit_coordinate coordinate; country validated; audited direct_source_table_sampling_point. Field-object location, not an automatic row-level measurement.","{""candidate_id"": ""springer:10.1134_S1064229321080147:text:raw:dms:l:6"", ""audit_category"": ""direct_source_table_sampling_point"", ""source_context"": ""           54°50′06.5″ N, 37°34′21.8″ E Haplic Chernozem (Loamic, Pachic) Forest-steppe, Forb–grassy steppe      Voronezh Oblast, Kamennaya steppe                                                                          51°01′44.2″ N, 40°43′38.5″ E Rendzic Leptosol (Humic)            Forest-steppe, Dokuchaev shelterbelt Divnogor`e, Voronezh oblast,                                                                          50°58′21.4″ N, 39°18′13.2″ E Haplic Chernozem (Siltic)           Forb–fescue–feather""}",text,springer:10.1134_S1064229321080147,10.1134/S1064229321080147,,,springer,0
site:springer:10.1134_S1064229321080147:text:raw:dms:l:7,RU,"Reported field object 50.972611, 39.303667",,50.972611111111114,39.303666666666665,,reported,"Explicit author-reported explicit_coordinate coordinate; country validated; audited direct_source_table_sampling_point. Field-object location, not an automatic row-level measurement.","{""candidate_id"": ""springer:10.1134_S1064229321080147:text:raw:dms:l:7"", ""audit_category"": ""direct_source_table_sampling_point"", ""source_context"": ""                51°01′44.2″ N, 40°43′38.5″ E Rendzic Leptosol (Humic)            Forest-steppe, Dokuchaev shelterbelt Divnogor`e, Voronezh oblast,                                                                          50°58′21.4″ N, 39°18′13.2″ E Haplic Chernozem (Siltic)           Forb–fescue–feather grass steppe     Rodnikovskii, Volgograd oblast,                                                                          50°29′01.3″ N, 42°36′33.2″ E Gypsic Solonetz (Loamic, Columnic) Wormwood–gramineo""}",text,springer:10.1134_S1064229321080147,10.1134/S1064229321080147,,,springer,0
site:springer:10.1134_S1064229321080147:text:raw:dms:l:8,RU,"Reported field object 50.483694, 42.609222",,50.483694444444446,42.60922222222222,,reported,"Explicit author-reported explicit_coordinate coordinate; country validated; audited direct_source_table_sampling_point. Field-object location, not an automatic row-level measurement.","{""candidate_id"": ""springer:10.1134_S1064229321080147:text:raw:dms:l:8"", ""audit_category"": ""direct_source_table_sampling_point"", ""source_context"": ""             50°58′21.4″ N, 39°18′13.2″ E Haplic Chernozem (Siltic)           Forb–fescue–feather grass steppe     Rodnikovskii, Volgograd oblast,                                                                          50°29′01.3″ N, 42°36′33.2″ E Gypsic Solonetz (Loamic, Columnic) Wormwood–gramineous steppe            Volgograd Oblast                                                                          50°28′54.6″ N, 42°36′14.0″ E Pellic Gypsic Protosalic Vertisol   Forb–grassy–sedge steppe       ""}",text,springer:10.1134_S1064229321080147,10.1134/S1064229321080147,,,springer,0
site:springer:10.1134_S1064229321080147:text:raw:dms:l:9,RU,"Reported field object 50.481833, 42.603889",,50.481833333333334,42.60388888888889,,reported,"Explicit author-reported explicit_coordinate coordinate; country validated; audited direct_source_table_sampling_point. Field-object location, not an automatic row-level measurement.","{""candidate_id"": ""springer:10.1134_S1064229321080147:text:raw:dms:l:9"", ""audit_category"": ""direct_source_table_sampling_point"", ""source_context"": ""                            50°29′01.3″ N, 42°36′33.2″ E Gypsic Solonetz (Loamic, Columnic) Wormwood–gramineous steppe            Volgograd Oblast                                                                          50°28′54.6″ N, 42°36′14.0″ E Pellic Gypsic Protosalic Vertisol   Forb–grassy–sedge steppe             Veselyi, Novoanninsk district, (Hypereutric)                                                            Volgograd oblast,                                                                 ""}",text,springer:10.1134_S1064229321080147,10.1134/S1064229321080147,,,springer,0
